REPORTING_DATE,PARTNER_ID,LOAN_ID,PRODUCT,STATUS,SEGMENT,EXPOSURE_DRAWN,EXPOSURE_UNDRAWN,EXPOSURE,EAD,EAD_COLL,PD,LGD,SIZE,MATURITY,F_MORTGAGE,F_REVOLVING,F_LARGE_FIN,RW,RWA
2023-03-31,vlsuw432xe5012,6115627932tzzn26,DEBIT_CARD,Performing,Retail,3.437620762,1915.10906,1918.546681,1541.844729,0.0,0.012047,0.3092,44.9952041,2.5,N,Y,N,0.144536239,222.8524384
2023-03-31,gvtlg298nb3949,2635200318iiua73,DEBIT_CARD,Performing,Retail,452.1380979,1464.799891,1916.937989,1631.960185,0.0,0.0018262,0.3092,44.9952041,2.5,N,Y,N,0.03245921,52.97213889
2023-03-31,zdejk191uz3498,2241820403bysx67,DEBIT_CARD,Performing,Retail,1447.324521,2.930116862,1450.254638,1469.884506,0.0,0.0380023,0.3092,44.9952041,2.5,N,Y,N,0.331716478,487.5849118
2023-03-31,vsfam184sv6613,9177715929luul95,DEBIT_CARD,Performing,Retail,2304.374127,4413.167742,6717.541869,4780.744199,0.0,0.003704,0.4248,44.9952041,2.5,N,Y,N,0.079122054,378.2623017
2023-03-31,mcqud940vy5922,3200526965vrqy51,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0014519,0.3092,44.9952041,2.5,N,Y,N,0.026877328,30.39481483
2023-03-31,tmkhe286tp8588,7344399614codf56,DEBIT_CARD,Performing,Retail,1531.685075,392.5111774,1924.196252,1761.172594,0.0,0.0057872,0.3092,44.9952041,2.5,N,Y,N,0.08206945,144.5384664
2023-03-31,pexbt168um6913,7061445836krjp12,DEBIT_CARD,Performing,Retail,1922.060906,3.102476677,1925.163382,1951.151412,0.0,0.0748052,0.3092,44.9952041,2.5,N,Y,N,0.514966009,1004.776657
2023-03-31,uhmrt143df2765,7136635620mofg15,DEBIT_CARD,Performing,Retail,2769.266852,106.958841,2876.225693,2848.255525,0.0,0.0114333,0.4248,44.9952041,2.5,N,Y,N,0.190863785,543.6288295
2023-03-31,cnvke994ns6841,9764906964jpxg45,DEBIT_CARD,Performing,Retail,1552.157591,362.951469,1915.10906,1765.366682,0.0,0.0301429,0.3092,44.9952041,2.5,N,Y,N,0.282546143,498.7975465
2023-03-31,lxwuy918ho8337,4626493954pqwh81,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0018292,0.3092,44.9952041,2.5,N,Y,N,0.032502927,36.75664731
2023-03-31,jsoot884lj2092,9031749154dfvz65,DEBIT_CARD,Performing,Retail,2.441764051,2489.641778,2492.083542,1472.575234,0.0,0.0018262,0.3092,44.9952041,2.5,N,Y,N,0.03245921,47.79862923
2023-03-31,clfrk605hx5066,2267878594igsi74,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
2023-03-31,acxsc125wu3015,8991535220hbhh42,DEBIT_CARD,Performing,Retail,1934.403784,0.0,1934.403784,1952.214298,0.0,0.2465157,0.3092,44.9952041,2.5,N,Y,N,0.926075153,1807.897154
2023-03-31,jgrjj993qr7067,3626377381eydt69,DEBIT_CARD,Performing,Retail,0.0,1436.331795,1436.331795,1153.805331,0.0,0.0019643,0.3092,44.9952041,2.5,N,Y,N,0.034456464,39.75605232
2023-03-31,nwuzs446bh9978,9903549202cppd21,DEBIT_CARD,Performing,Retail,701.581053,1214.504712,1916.085765,1383.57054,0.0,0.01247,0.3092,44.9952041,2.5,N,Y,N,0.148353315,205.2572757
2023-03-31,lvgdk539cg9558,6007311449ayii93,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.5605444
2023-03-31,zuayz249oy3682,5104826450pfmh53,DEBIT_CARD,Performing,Retail,0.277690814,1915.10906,1915.386751,1131.149591,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.14671698
2023-03-31,pkyqo828kl3877,3387584133ipyf77,DEBIT_CARD,Performing,Retail,801.0230909,1117.198021,1918.221112,1583.507926,0.0,0.0022783,0.3092,44.9952041,2.5,N,Y,N,0.038890801,61.58389211
2023-03-31,ocxgr175bb4573,7584739407hggm32,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.5605444
2023-03-31,rogcf308xh9416,6979436738dasi67,DEBIT_CARD,Performing,Retail,1764.849603,164.6036237,1929.453227,1868.868752,0.0,0.0352498,0.3092,44.9952041,2.5,N,Y,N,0.31503728,588.7633285
2023-03-31,njnhj897qv8641,7384450112dhgx59,DEBIT_CARD,Performing,Retail,3531.556862,232.8868372,3764.443699,3718.021455,0.0,0.0069273,0.4248,44.9952041,2.5,N,Y,N,0.129800176,482.5998398
2023-03-31,hkdrs684jm4812,5612424506kumv67,DEBIT_CARD,Performing,Retail,1764.811301,157.2208783,1922.032179,1886.449453,0.0,0.008007,0.3092,44.9952041,2.5,N,Y,N,0.105730312,199.4548897
2023-03-31,tbtxt313iy4486,9037514076pkow22,DEBIT_CARD,Performing,Retail,1799.82907,602.8667565,2402.695826,2231.599983,0.0,0.0015687,0.3092,44.9952041,2.5,N,Y,N,0.028647806,63.93044341
2023-03-31,zvoxx949pe8707,8480132313tndw36,DEBIT_CARD,Performing,Retail,11322.10561,77.6002191,11399.70583,11403.33496,0.0,0.0196604,0.4248,44.9952041,2.5,N,Y,N,0.285820762,3259.309889
2023-03-31,zlvur792fy7110,4555269531adjm17,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
2023-03-31,awdak898qt6427,2578014346itgb68,DEBIT_CARD,Performing,Retail,913.9379211,51.56431144,965.5022325,974.3308853,0.0,0.077727,0.3092,44.9952041,2.5,N,Y,N,0.527098256,513.5681105
2023-03-31,wjucl646zx3472,7208202268hgsj29,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.0073647,0.3092,44.9952041,2.5,N,Y,N,0.099090318,152.4412495
2023-03-31,ijgzy594pu8737,8835037619ouvs58,DEBIT_CARD,Performing,Retail,0.0,2872.66359,2872.66359,1696.30785,0.0,0.0021183,0.3092,44.9952041,2.5,N,Y,N,0.036648897,62.16781214
2023-03-31,iwlbh438nq5682,6335246794ueew11,DEBIT_CARD,Performing,Retail,1827.205554,92.47104095,1919.676595,1918.249839,0.0,0.0520389,0.3092,44.9952041,2.5,N,Y,N,0.409308599,785.1561536
2023-03-31,ixdxg495yz1637,1586698532upkf85,DEBIT_CARD,Performing,Retail,4697.638042,102.621119,4800.259161,4801.800823,0.0,0.0054424,0.4248,44.9952041,2.5,N,Y,N,0.107429076,515.8530243
2023-03-31,touid178bu3359,9334180212ttcd91,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0014519,0.3092,44.9952041,2.5,N,Y,N,0.026877328,30.39481483
2023-03-31,nfxfk458nt8563,2113067688sbob76,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0050112,0.3092,44.9952041,2.5,N,Y,N,0.073259241,82.84681758
2023-03-31,gbdms340hs6267,7722273010fozt60,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0022783,0.3092,44.9952041,2.5,N,Y,N,0.038890801,43.98051435
2023-03-31,udwkv523ob1175,9769158900zrxv75,DEBIT_CARD,Performing,Retail,1930.008608,0.0,1930.008608,1947.819123,0.0,0.0065291,0.3092,44.9952041,2.5,N,Y,N,0.090210254,175.7132572
2023-03-31,rgkhw150sx1688,7161496598nxpc56,DEBIT_CARD,Performing,Retail,1776.110444,148.2102901,1924.320734,1891.543643,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,43.72335603
2023-03-31,kpenv255fd8512,3707375121reql85,DEBIT_CARD,Performing,Retail,1566.578362,354.7548022,1921.333164,1824.198833,0.0,0.0188846,0.3092,44.9952041,2.5,N,Y,N,0.202005588,368.4983582
2023-03-31,tfyml589cp6214,5023065420bwzp64,DEBIT_CARD,Performing,Retail,1892.36714,24.58042478,1916.947565,1933.283445,0.0,0.1365499,0.3092,44.9952041,2.5,N,Y,N,0.722324168,1396.457355
2023-03-31,getey803ho2188,5807230648shfs80,DEBIT_CARD,Performing,Retail,1910.18723,23.8239567,1934.011186,1950.691786,0.0,0.0108375,0.3092,44.9952041,2.5,N,Y,N,0.133388296,260.1994541
2023-03-31,flpsy151zx4367,3376903226mudm51,DEBIT_CARD,Performing,Retail,947.1171855,13.78878523,960.9059708,974.9149935,0.0,0.0305977,0.3092,44.9952041,2.5,N,Y,N,0.285527605,278.3651433
2023-03-31,vlqyq261zm5144,3740776157civd64,DEBIT_CARD,Performing,Retail,1370.988274,544.1207861,1915.10906,1683.936245,0.0,0.1262636,0.3092,44.9952041,2.5,N,Y,N,0.693841231,1168.384398
2023-03-31,cuuwc560eh8683,3380677686uzin10,DEBIT_CARD,Performing,Retail,1924.062195,0.0,1924.062195,1941.872709,0.0,0.1412534,0.3092,44.9952041,2.5,N,Y,N,0.73468654,1426.667742
2023-03-31,cflxy241oe3435,7283272589jdrx98,DEBIT_CARD,Performing,Retail,1936.682763,0.0,1936.682763,1954.665637,0.0,0.0439082,0.3092,44.9952041,2.5,N,Y,N,0.365776925,714.9715864
2023-03-31,tfflj949kq1379,6411990420jbew71,DEBIT_CARD,Performing,Retail,1942.734508,952.4411887,2895.175697,2618.499891,0.0,0.0015687,0.3092,44.9952041,2.5,N,Y,N,0.028647806,75.01427692
2023-03-31,zltyr551lk2590,4665044416umbd57,DEBIT_CARD,Performing,Retail,1922.156661,3.648282759,1925.804944,1951.553585,0.0,0.012047,0.3092,44.9952041,2.5,N,Y,N,0.144536239,282.0702158
2023-03-31,auinw838gz6132,9795862676mgfn73,DEBIT_CARD,Performing,Retail,967.6375791,0.0,967.6375791,988.0526417,0.0,0.1549286,0.3092,44.9952041,2.5,N,Y,N,0.768428489,759.2477981
2023-03-31,lpqmt141pk4929,8473570488gfhk91,DEBIT_CARD,Performing,Retail,1934.011186,0.0,1934.011186,1951.955758,0.0,0.0520389,0.3092,44.9952041,2.5,N,Y,N,0.409308599,798.9522763
2023-03-31,dmnmv733rr1380,2143052629hvna10,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.012047,0.3092,44.9952041,2.5,N,Y,N,0.144536239,222.3555777
2023-03-31,qrgzn625qp5735,4876282571jujx29,DEBIT_CARD,Performing,Retail,1449.32581,0.0,1449.32581,1462.683696,0.0,0.0470613,0.3092,44.9952041,2.5,N,Y,N,0.383088796,560.3377366
2023-03-31,ztfvc176ko9727,3995717820idon78,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.0024484,0.3092,44.9952041,2.5,N,Y,N,0.041237023,63.4393299
2023-03-31,jaxaa314uk1714,5413167626ihul55,DEBIT_CARD,Performing,Retail,903.2324614,59.70352494,962.9359864,969.2271196,0.0,0.049331,0.3092,44.9952041,2.5,N,Y,N,0.395206501,383.0448586
2023-03-31,yudlw127ez6585,7098384605kicc16,DEBIT_CARD,Performing,Retail,1943.778242,0.0,1943.778242,1961.761117,0.0,0.0503468,0.3092,44.9952041,2.5,N,Y,N,0.400540795,785.7653569
2023-03-31,zzqtc479ua3358,5289196358cqfd64,DEBIT_CARD,Performing,Retail,4.893103648,1910.215956,1915.10906,1539.402964,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.5835638
2023-03-31,ppanw971dj9187,2855656457hcyo89,DEBIT_CARD,Performing,Retail,268.3067793,1168.025016,1436.331795,959.9005385,0.0,0.0234573,0.3092,44.9952041,2.5,N,Y,N,0.236437328,226.9563185
2023-03-31,xqwhb725nw8304,5501249292zwow52,DEBIT_CARD,Performing,Retail,1.216094253,1915.10906,1916.325154,1539.623202,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.58865463
2023-03-31,gpbbn407qj2981,1155767969pqca19,DEBIT_CARD,Performing,Retail,2886.969454,0.0,2886.969454,2913.742679,0.0,0.3059199,0.4248,44.9952041,2.5,N,Y,N,1.345328149,3919.940045
2023-03-31,uorww978ug4623,6647490514cbey20,DEBIT_CARD,Performing,Retail,1210.751099,234.1220826,1444.873181,1381.971424,0.0,0.0520389,0.3092,44.9952041,2.5,N,Y,N,0.409308599,565.6527872
2023-03-31,rtrve985vj4254,6250156564lehq34,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
2023-03-31,vdkpp783mw2789,8973508465txyd92,DEBIT_CARD,Performing,Retail,1930.037335,0.0,1930.037335,1947.847849,0.0,0.168335,0.3092,44.9952041,2.5,N,Y,N,0.798545328,1555.4448
2023-03-31,fbffr997lq9160,7914536984ejqb42,DEBIT_CARD,Performing,Retail,1876.691972,38.41708774,1915.10906,1930.525688,0.0,0.0121114,0.3092,44.9952041,2.5,N,Y,N,0.145120004,280.1578951
2023-03-31,yvnfl120so7991,2658254944cnzr71,DEBIT_CARD,Performing,Retail,1695.08218,225.5328184,1920.614998,1863.745835,0.0,0.0051142,0.3092,44.9952041,2.5,N,Y,N,0.074447599,138.7514019
2023-03-31,ebrre240kv4305,6258000494xrkp36,DEBIT_CARD,Performing,Retail,1828.747217,97.40244678,1926.149664,1909.75633,0.0,0.0054424,0.3092,44.9952041,2.5,N,Y,N,0.07819461,149.3326509
2023-03-31,otedw834cv5792,7931434488nrez97,DEBIT_CARD,Performing,Retail,1425.35822,489.7508399,1915.10906,1708.373037,0.0,0.0015687,0.3092,44.9952041,2.5,N,Y,N,0.028647806,48.94113936
2023-03-31,zqnoy314lr7400,5943773046coiq73,DEBIT_CARD,Non Performing,Retail,963.8839654,0.0,963.8839654,963.8839654,0.0,1.0,0.6762,44.9952041,2.5,N,Y,N,0.151254829,145.7921045
2023-03-31,opsfs466pk4291,3896018434ghop68,DEBIT_CARD,Performing,Retail,717.964811,1203.368353,1921.333164,1559.770149,0.0,0.0234573,0.3092,44.9952041,2.5,N,Y,N,0.236437328,368.7878864
2023-03-31,vmzek589ri6867,8460762995zoio68,DEBIT_CARD,Performing,Retail,1147.064147,770.7739433,1917.83809,1691.070026,0.0,0.0395538,0.3092,44.9952041,2.5,N,Y,N,0.340883764,576.4583159
2023-03-31,pcpzm277ks2663,9198422070etwb79,DEBIT_CARD,Performing,Retail,0.0,4787.77265,4787.77265,3846.017769,0.0,0.00121,0.3092,12.21739775,2.5,N,Y,N,0.023115172,88.901361
2023-03-31,zzkow749oj2484,3290313771jdpr68,DEBIT_CARD,Performing,Retail,0.0,23938.86325,23938.86325,19143.90894,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,442.5147416
2023-03-31,ebxki453qn3918,3061448291lxzr11,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.0053032,0.3092,20.34162445,2.5,N,Y,N,0.076612598,117.8613661
2023-03-31,glxam788yd5918,1844650325guea26,DEBIT_CARD,Performing,Retail,1502.795655,0.0,1502.795655,1516.689771,0.0,0.0057872,0.3092,44.9952041,2.5,N,Y,N,0.08206945,124.4738956
2023-03-31,xovez447io8830,7804730054bwre14,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.014488,0.3092,0.098004207,2.5,N,Y,N,0.166037183,255.4327823
2023-03-31,fiblq291yk5537,2187498322leln27,DEBIT_CARD,Performing,Retail,1915.137786,9.805358386,1924.943145,1949.274605,0.0,0.0018131,0.3092,44.9952041,2.5,N,Y,N,0.032268136,62.89945724
2023-03-31,gxrtv822tf4111,6899048141dppa11,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0029953,0.3092,44.9952041,2.5,N,Y,N,0.048550927,54.90487883
2023-03-31,fpocd750pu3034,8482507071qvbe84,DEBIT_CARD,Performing,Retail,907.7999965,1009.875309,1917.675306,1477.142769,0.0,0.0014519,0.3092,44.9952041,2.5,N,Y,N,0.026877328,39.70165051
2023-03-31,bmpdo141zv6935,1901049397pebi92,DEBIT_CARD,Performing,Retail,2102.713143,11.27999236,2113.993136,2139.042762,0.0,0.0158669,0.3092,44.9952041,2.5,N,Y,N,0.177666561,380.0363724
2023-03-31,axacv282gu1407,8527743664qrdq63,DEBIT_CARD,Performing,Retail,1877.218627,41.93131287,1919.14994,1927.691326,0.0,0.019028,0.3092,44.9952041,2.5,N,Y,N,0.203127595,391.5673031
2023-03-31,yycmh443ia4786,9170296882clwh25,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.5605444
2023-03-31,ufvjj875dd4962,6370989002kncf75,DEBIT_CARD,Performing,Retail,11.34702118,2861.33572,2872.682741,2431.623549,0.0,0.0017715,0.3092,44.9952041,2.5,N,Y,N,0.031659437,76.98383164
2023-03-31,viukg430ej7618,2228090127ywtx60,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.0015084,0.3092,44.9952041,2.5,N,Y,N,0.027737244,42.67117304
2023-03-31,kdofk408sp8817,7301067961xoot37,DEBIT_CARD,Performing,Retail,9396.453875,267.8758797,9664.329755,9613.416581,0.0,0.002121,0.4248,44.9952041,2.5,N,Y,N,0.050403132,484.5463048
2023-03-31,fcgzk199jp4699,7825333556qzhq93,DEBIT_CARD,Performing,Retail,0.0,2872.66359,2872.66359,1696.30785,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,39.21044716
2023-03-31,kgjpx931pd7714,6005142336nwcb42,DEBIT_CARD,Performing,Retail,1910.263834,7.641285149,1917.905119,1942.906868,0.0,0.0684135,0.3092,44.9952041,2.5,N,Y,N,0.487387617,946.9487491
2023-03-31,ohiop466ei7112,1741033801secn73,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,16.35704022,2.5,N,Y,N,0.023115172,26.1402981
2023-03-31,zhddw916ah2934,3731515007rqiy68,DEBIT_CARD,Performing,Retail,0.028726636,1915.10906,1915.137786,1538.435834,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.56120842
2023-03-31,ukpvo538qt8115,5702070070ehyw57,DEBIT_CARD,Performing,Retail,1258.571372,673.6013096,1932.172682,1735.682492,0.0,0.0394287,0.3092,44.9952041,2.5,N,Y,N,0.340150614,590.3934662
2023-03-31,bwyqa464kn7773,5240013846mgfr32,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.024311,0.3092,44.9952041,2.5,N,Y,N,0.242583007,373.1914217
2023-03-31,kgpvg321au5946,2081170630moio91,DEBIT_CARD,Performing,Retail,3060.947537,1726.825113,4787.77265,4045.083781,0.0,0.0052489,0.4248,44.9952041,2.5,N,Y,N,0.104403835,422.322261
2023-03-31,kqotg947xv7517,5008049089nizz76,DEBIT_CARD,Performing,Retail,913.3633884,49.58217356,962.9455619,972.3966251,0.0,0.0162458,0.3092,44.9952041,2.5,N,Y,N,0.180803165,175.8123875
2023-03-31,xxitx139mr2915,7071766271dhxk57,DEBIT_CARD,Performing,Retail,1649.943059,270.9783564,1920.921416,1812.526243,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,41.89685527
2023-03-31,bhcuz714lo4162,9146673126kxvw48,DEBIT_CARD,Performing,Retail,1455.540339,466.1471207,1921.687459,1789.841776,0.0,0.0271489,0.3092,44.9952041,2.5,N,Y,N,0.262448536,469.7413545
2023-03-31,rmuey584ep7645,1886085811scfo90,DEBIT_CARD,Performing,Retail,2407.071851,0.0,2407.071851,2429.334993,0.0,0.0082899,0.4248,44.9952041,2.5,N,Y,N,0.149212645,362.4875002
2023-03-31,cfgif541um4377,5502966621uora58,DEBIT_CARD,Performing,Retail,812.9159182,1102.193142,1915.10906,1585.06874,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,36.63913604
2023-03-31,kitzo237nk6802,9773268845kxfo12,DEBIT_CARD,Performing,Retail,2505.728694,1.790626971,2507.519321,2542.565817,0.0,0.0494903,0.4248,44.9952041,2.5,N,Y,N,0.544115784,1383.450194
2023-03-31,qigna797yu7509,3136862887coun68,DEBIT_CARD,Performing,Retail,1011.158433,906.3062115,1917.464644,1648.468425,0.0,0.012047,0.3092,44.9952041,2.5,N,Y,N,0.144536239,238.2634266
2023-03-31,anqho682wp1317,3740701006pwup82,DEBIT_CARD,Performing,Retail,1313.439247,127.3930547,1440.832301,1411.186413,0.0,0.0541822,0.3092,44.9952041,2.5,N,Y,N,0.420209518,592.9939618
2023-03-31,gmhrg266qo2976,1428202203klvk44,DEBIT_CARD,Performing,Retail,4802.270025,0.727741443,4802.997767,4871.233102,0.0,0.009067,0.4248,0.10904693,2.5,N,Y,N,0.159881868,778.8218477
2023-03-31,zoqqn613ne3783,2965977157fxju82,DEBIT_CARD,Performing,Retail,1839.653763,87.00340459,1926.657167,1914.9367,0.0,0.0017442,0.3092,44.9952041,2.5,N,Y,N,0.031258359,59.85777908
2023-03-31,vzvbb262gx3112,5921164333svfg84,DEBIT_CARD,Performing,Retail,0.0,2489.641778,2489.641778,1999.92924,0.0,0.039625,0.3092,44.9952041,2.5,N,Y,N,0.341300567,682.576984
2023-03-31,munvd464oc1532,2452504635urpn39,DEBIT_CARD,Performing,Retail,1427.311631,1451.336674,2878.648306,2446.523097,0.0,0.0069273,0.3092,44.9952041,2.5,N,Y,N,0.094477906,231.1423792
2023-03-31,rshdj502ec7377,4338102721ryfk49,DEBIT_CARD,Performing,Retail,0.0,4787.77265,4787.77265,3846.017769,0.0,0.0041458,0.3092,44.9952041,2.5,N,Y,N,0.063017451,242.3662371
2023-03-31,xzkpq969kc3444,8976377617dpwl31,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.007088,0.3092,44.9952041,2.5,N,Y,N,0.096181411,147.9661661
2023-03-31,rwtoa156vh1968,9174426277naqj99,DEBIT_CARD,Performing,Retail,2824.393266,59.10026559,2883.493531,2906.158847,0.0,0.0042242,0.4248,44.9952041,2.5,N,Y,N,0.087880233,255.3939172
2023-03-31,nanem664as5839,1376908018kiyn17,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
2023-03-31,cncfm820qe1277,8155571885qjil71,DEBIT_CARD,Performing,Retail,75.4648725,1840.094238,1915.55911,1162.566955,0.0,0.0026288,0.3092,44.9952041,2.5,N,Y,N,0.043686466,50.78844185
2023-03-31,hgzjt683gq3349,8762151787gxhh73,DEBIT_CARD,Performing,Retail,0.0,4787.77265,4787.77265,2827.17975,0.0,0.0016381,0.3092,44.9952041,2.5,N,Y,N,0.029686975,83.93041449
2023-03-31,qfdxq160oe6215,1730383826ahsf48,DEBIT_CARD,Performing,Retail,6737.104708,3.217383221,6740.322092,6834.727393,0.0,0.0064273,0.4248,44.9952041,2.5,N,Y,N,0.12242293,836.7273545
2023-03-31,zziak332di9164,8861375103ivks51,DEBIT_CARD,Performing,Retail,0.0,19151.0906,19151.0906,15315.12715,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,354.0117933
2023-03-31,bakvr562zw3342,3511073683rczp83,DEBIT_CARD,Performing,Retail,87.47260631,1827.732209,1915.204815,1167.364303,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.98382627
2023-03-31,tgrkr679nu8956,2085922159skda42,DEBIT_CARD,Performing,Retail,332.8842568,4462.529678,4795.413935,2970.286274,0.0,0.0029133,0.3092,44.9952041,2.5,N,Y,N,0.047474821,141.0138092
2023-03-31,ycsep677xf2743,2501641541jizi91,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0039523,0.3092,44.9952041,2.5,N,Y,N,0.06065862,68.59712852
2023-03-31,ahkkb973rn9896,1448957904dklo47,DEBIT_CARD,Performing,Retail,1297.151244,12601.36016,13898.5114,8281.410352,0.0,0.0316886,0.3092,0.06993727,2.5,N,Y,N,0.292606237,2423.192317
2023-03-31,ycndx480oy7419,3913891453ygxb80,DEBIT_CARD,Performing,Retail,808.2813542,1112.994357,1921.275711,1434.387959,0.0,0.0012402,0.3092,44.9952041,2.5,N,Y,N,0.023592497,33.84079419
2023-03-31,mlozs802za1505,9788506135zlov28,DEBIT_CARD,Performing,Retail,0.0,2393.886325,2393.886325,1413.589875,0.0,0.0014519,0.3092,44.9952041,2.5,N,Y,N,0.026877328,37.99351854
2023-03-31,slfrf543jr3639,4791958789tmdm38,DEBIT_CARD,Performing,Retail,1918.766918,13.31000797,1932.076926,1955.316775,0.0,0.0057872,0.3092,44.9952041,2.5,N,Y,N,0.08206945,160.4717726
2023-03-31,uflon532kl1234,5959448927zgsl96,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
2023-03-31,xeiir953gh7691,3566930328tjgt99,DEBIT_CARD,Performing,Retail,1804.722174,598.1268616,2402.849035,2150.744079,0.0,0.0013309,0.3092,44.9952041,2.5,N,Y,N,0.025012531,53.79555331
2023-03-31,vanhm797dc9078,3083257836cmmk59,DEBIT_CARD,Performing,Retail,0.0,3830.21812,3830.21812,3076.814216,0.0,0.0014488,0.3092,44.9952041,2.5,N,Y,N,0.026829953,82.55077991
2023-03-31,erewf674ew7969,8230886228wsgy90,DEBIT_CARD,Performing,Retail,0.0,28726.6359,28726.6359,16859.66261,0.0,0.0012762,0.3092,44.9952041,2.5,N,Y,N,0.024158511,407.3043526
2023-03-31,lryxv477nn3456,6540362354lnvp91,DEBIT_CARD,Non Performing,Retail,1925.019749,6.635852892,1931.655602,1928.668032,0.0,1.0,0.6298,44.9952041,2.5,N,Y,N,0.136251642,262.7841866
2023-03-31,otezv810xt7043,1179840664namp29,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0025821,0.3092,44.9952041,2.5,N,Y,N,0.043056055,48.69088302
2023-03-31,rfaew666vi2902,6464885409xkxs59,DEBIT_CARD,Performing,Retail,1192.500109,728.746875,1921.246984,1607.082919,0.0,0.0180867,0.3092,44.9952041,2.5,N,Y,N,0.195707752,314.5185853
2023-03-31,qszqp707lq7543,5739143688erzr67,DEBIT_CARD,Performing,Retail,961.1549349,0.0,961.1549349,981.3593355,0.0,0.1039273,0.3092,44.9952041,2.5,N,Y,N,0.624423815,612.7841402
2023-03-31,inoki573wm5235,7287718150ayiu53,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.003704,0.3092,44.9952041,2.5,N,Y,N,0.057590723,88.59797771
2023-03-31,uufvp644et5690,9794480351uvri52,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0014519,0.3092,44.9952041,2.5,N,Y,N,0.026877328,30.39481483
2023-03-31,zldze912qx7545,2620210076szqv69,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
